investor_id,transaction_date,amfi_code,transaction_type,amount_inr
INV002886,2024-04-15,119094,SIP,16960
INV001402,2024-04-15,119552,SIP,4739
INV003216,2024-04-15,119095,SIP,42589
INV000551,2024-04-15,148568,SIP,1610
INV001537,2024-04-15,120504,LUMPSUM,269875
INV003938,2024-04-15,120842,SIP,1698
INV000182,2024-04-15,118634,SIP,2101
INV002698,2024-04-15,119551,SIP,437
INV003196,2024-04-15,119092,SIP,522
INV004809,2024-04-15,119599,REDEMPTION,222029
INV004539,2024-04-15,120505,LUMPSUM,309921
INV001742,2024-04-15,120503,SIP,52321
INV000408,2024-04-15,120503,SIP,533
INV003635,2024-04-15,119092,SIP,11049
INV002232,2024-04-15,100033,LUMPSUM,217895
INV004448,2024-04-15,120843,REDEMPTION,76265
INV000143,2024-04-15,101207,SIP,21924
INV003263,2024-04-15,120842,REDEMPTION,52297
INV002178,2024-04-15,119598,SIP,3510
INV002445,2024-04-15,118635,SIP,11946
INV002554,2024-04-15,148568,SIP,3349
INV002144,2024-04-15,148567,LUMPSUM,124261
INV002292,2024-04-15,148568,SIP,12159
INV001928,2024-04-15,102886,SIP,879
INV001820,2024-04-15,125497,LUMPSUM,388346
INV003234,2024-04-15,118636,LUMPSUM,292129
INV001598,2024-04-16,119095,SIP,44375
INV001234,2024-04-16,149323,SIP,2371
INV000689,2024-04-16,119551,REDEMPTION,289784
INV004527,2024-04-16,125497,LUMPSUM,404774
INV003651,2024-04-16,120843,LUMPSUM,371827
INV001219,2024-04-16,119120,SIP,2494
INV004924,2024-04-16,118635,REDEMPTION,408292
INV002757,2024-04-16,119120,SIP,1041
INV000554,2024-04-16,100033,REDEMPTION,464516
INV002815,2024-04-16,120844,SIP,1088
INV002952,2024-04-16,120505,SIP,13918
INV002124,2024-04-16,148567,SIP,49747
INV004172,2024-04-16,120505,SIP,8059
INV002188,2024-04-16,119120,SIP,8736
INV000999,2024-04-16,120841,SIP,42520
INV003222,2024-04-16,118632,LUMPSUM,89812
INV004880,2024-04-16,102886,LUMPSUM,27428
INV003428,2024-04-16,101206,SIP,1935
INV004787,2024-04-16,119598,SIP,13719
INV003964,2024-04-16,118632,LUMPSUM,323280
INV003803,2024-04-16,120843,LUMPSUM,121185
INV002034,2024-04-16,119095,LUMPSUM,101124
INV000284,2024-04-16,120504,LUMPSUM,327677
INV002753,2024-04-16,119093,LUMPSUM,14340
INV003457,2024-04-16,119093,REDEMPTION,372115
INV003425,2024-04-16,125498,SIP,418
INV003376,2024-04-16,102885,LUMPSUM,340196
INV002803,2024-04-16,102886,SIP,2619
INV003036,2024-04-16,119094,SIP,521
INV002956,2024-04-16,149324,LUMPSUM,526940
INV000717,2024-04-16,119551,SIP,20175
INV001453,2024-04-16,120507,REDEMPTION,37163
INV000972,2024-04-16,120843,SIP,7126
INV002911,2024-04-16,120504,LUMPSUM,326175
INV000892,2024-04-16,120505,SIP,493
INV004956,2024-04-16,120506,LUMPSUM,116728
INV004468,2024-04-16,100025,LUMPSUM,132825
INV002893,2024-04-16,120841,SIP,24525
INV004542,2024-04-16,119094,SIP,7727
INV000239,2024-04-16,148567,SIP,2337
INV001070,2024-04-16,118636,SIP,2999
INV002422,2024-04-16,125498,SIP,1187
INV001736,2024-04-16,119093,LUMPSUM,378650
INV000471,2024-04-16,120843,SIP,26992
INV004199,2024-04-16,120843,SIP,47391
INV002417,2024-04-16,118634,LUMPSUM,18997
INV004279,2024-04-16,100025,REDEMPTION,46619
INV003723,2024-04-16,101208,SIP,26833
INV002343,2024-04-16,120505,LUMPSUM,220959
INV002370,2024-04-16,101206,SIP,20717
INV000052,2024-04-16,120841,REDEMPTION,289195
INV000832,2024-04-16,148568,LUMPSUM,254191
INV004222,2024-04-16,120841,SIP,23992
INV000177,2024-04-17,118632,LUMPSUM,240166
INV003082,2024-04-17,120507,SIP,1124
INV000238,2024-04-17,102885,LUMPSUM,224481
INV003201,2024-04-17,119551,SIP,4505
INV000328,2024-04-17,120841,SIP,2270
INV000914,2024-04-17,118632,LUMPSUM,286414
INV003086,2024-04-17,148568,SIP,50452
INV004626,2024-04-17,120504,SIP,10671
INV003946,2024-04-17,102885,SIP,16770
INV002803,2024-04-17,101208,LUMPSUM,84733
INV000881,2024-04-17,149324,SIP,814
INV002373,2024-04-17,148568,SIP,2933
INV001428,2024-04-17,118635,SIP,3045
INV004835,2024-04-17,118636,LUMPSUM,113508
INV002202,2024-04-17,118635,REDEMPTION,59538
INV002893,2024-04-17,119598,SIP,3236
INV001558,2024-04-17,149322,SIP,5555
INV002379,2024-04-17,118633,LUMPSUM,484349
INV000052,2024-04-17,119598,SIP,4522
INV000888,2024-04-17,102885,SIP,2737
INV001987,2024-04-17,119599,SIP,8861
INV003370,2024-04-17,120841,SIP,2825
INV004017,2024-04-17,101208,SIP,7074
INV004819,2024-04-17,118632,LUMPSUM,275129
INV000751,2024-04-17,119094,SIP,2714
INV001944,2024-04-17,102885,SIP,12861
INV004801,2024-04-17,119552,SIP,1609
INV003671,2024-04-17,149324,REDEMPTION,544249
INV004693,2024-04-17,120504,LUMPSUM,400993
INV001004,2024-04-17,120843,SIP,4830
INV003982,2024-04-17,119551,LUMPSUM,427187
INV003651,2024-04-17,119598,SIP,10780
INV001079,2024-04-17,118635,LUMPSUM,233587
INV003919,2024-04-17,118633,LUMPSUM,170042
INV001456,2024-04-17,120504,LUMPSUM,346036
INV004262,2024-04-17,149322,LUMPSUM,335731
INV002411,2024-04-17,119120,SIP,6174
INV001892,2024-04-17,120507,SIP,2010
INV002080,2024-04-17,120507,LUMPSUM,501928
INV004889,2024-04-17,148567,SIP,2456
INV001826,2024-04-17,101206,SIP,3481
INV001600,2024-04-17,148567,REDEMPTION,20089
INV001059,2024-04-17,100033,SIP,8441
INV001274,2024-04-17,119598,SIP,20990
INV001753,2024-04-17,120843,SIP,7109
INV002314,2024-04-17,100033,SIP,1101
INV000113,2024-04-17,120844,SIP,49832
INV004201,2024-04-17,120504,LUMPSUM,204717
INV000625,2024-04-17,120842,LUMPSUM,158054
INV004314,2024-04-17,119093,REDEMPTION,393557
INV003237,2024-04-17,148569,SIP,4242
INV000739,2024-04-17,125498,SIP,2775
INV003674,2024-04-17,119552,LUMPSUM,262937
INV001974,2024-04-17,148569,LUMPSUM,312458
INV003353,2024-04-17,100025,LUMPSUM,281387
INV000164,2024-04-17,125497,SIP,2378
INV003314,2024-04-17,125497,SIP,59275
INV002468,2024-04-17,118635,LUMPSUM,399454
INV004659,2024-04-17,100033,SIP,2728
INV003025,2024-04-17,118632,SIP,2125
INV002575,2024-04-18,119094,SIP,54233
INV001918,2024-04-18,119093,LUMPSUM,494162
INV001548,2024-04-18,120842,REDEMPTION,326765
INV000262,2024-04-18,119093,SIP,5499
INV004630,2024-04-18,101207,REDEMPTION,29802
INV003057,2024-04-18,120505,LUMPSUM,319314
INV000195,2024-04-18,119552,REDEMPTION,78962
INV002062,2024-04-18,149324,LUMPSUM,450605
INV002997,2024-04-18,148567,REDEMPTION,361807
INV003899,2024-04-18,120505,SIP,46304
INV001159,2024-04-18,125497,SIP,12867
INV002384,2024-04-18,100033,LUMPSUM,573969
INV002249,2024-04-18,120841,SIP,8271
INV003644,2024-04-18,118633,LUMPSUM,195427
INV001654,2024-04-18,100016,LUMPSUM,333935
INV000102,2024-04-18,120503,LUMPSUM,43430
INV000759,2024-04-18,148568,REDEMPTION,56198
INV000488,2024-04-18,149322,SIP,5131
INV000101,2024-04-18,148567,LUMPSUM,124944
INV002426,2024-04-18,119095,SIP,56951
INV004526,2024-04-18,101206,LUMPSUM,72997
INV004394,2024-04-18,120506,REDEMPTION,95163
INV001180,2024-04-18,100016,SIP,26576
INV003531,2024-04-18,125498,LUMPSUM,243593
INV003095,2024-04-18,148568,LUMPSUM,291761
INV003354,2024-04-18,119551,REDEMPTION,195959
INV000977,2024-04-18,102885,SIP,15957
INV004387,2024-04-18,119093,REDEMPTION,177857
INV000606,2024-04-18,101206,SIP,477
INV002089,2024-04-18,125497,REDEMPTION,524151
INV000949,2024-04-18,119094,SIP,12821
INV002838,2024-04-18,119120,SIP,1188
INV004947,2024-04-18,118633,SIP,502
INV004263,2024-04-18,102887,SIP,10290
INV002528,2024-04-18,149324,SIP,8755
INV003260,2024-04-18,119093,SIP,2045
INV000171,2024-04-18,118634,SIP,507
INV002011,2024-04-18,100033,LUMPSUM,164906
INV000013,2024-04-18,149324,SIP,4176
INV001585,2024-04-18,149322,REDEMPTION,398546
INV001055,2024-04-18,119551,SIP,12624
INV000173,2024-04-18,149323,SIP,591
INV004462,2024-04-18,120505,SIP,29614
INV003506,2024-04-18,119093,SIP,3318
INV003349,2024-04-18,125497,SIP,535
INV001926,2024-04-18,119551,SIP,3418
INV004349,2024-04-18,118633,SIP,889
INV004553,2024-04-18,100025,LUMPSUM,413173
INV003223,2024-04-18,120503,SIP,970
INV001671,2024-04-18,119551,SIP,2974
INV002038,2024-04-18,120844,LUMPSUM,498866
INV000314,2024-04-18,120504,REDEMPTION,135625
INV003702,2024-04-18,119599,SIP,2001
INV004154,2024-04-18,118636,SIP,8088
INV001016,2024-04-18,148569,SIP,47187
INV003521,2024-04-18,125498,SIP,8593
INV003070,2024-04-18,100016,SIP,13350
INV004091,2024-04-18,119095,LUMPSUM,288797
INV001478,2024-04-18,120844,LUMPSUM,142662
INV003022,2024-04-18,118632,REDEMPTION,113862
INV001996,2024-04-18,120507,SIP,4355
INV004598,2024-04-18,102886,SIP,7713
INV004918,2024-04-18,118634,REDEMPTION,183343
INV000724,2024-04-19,120841,SIP,6006
INV002178,2024-04-19,149322,SIP,7213
INV003662,2024-04-19,125497,LUMPSUM,323111
INV003946,2024-04-19,101207,SIP,449
INV002948,2024-04-19,119093,LUMPSUM,83829
INV001276,2024-04-19,119598,SIP,1015
INV002929,2024-04-19,102886,LUMPSUM,79878
INV001062,2024-04-19,148568,REDEMPTION,160540
INV004368,2024-04-19,120505,SIP,518
INV000078,2024-04-19,118632,LUMPSUM,165287
INV003340,2024-04-19,118632,SIP,2681
INV003192,2024-04-19,120504,LUMPSUM,35272
INV001631,2024-04-19,120506,REDEMPTION,119125
INV003638,2024-04-19,149322,LUMPSUM,41224
INV004362,2024-04-19,120841,REDEMPTION,6581
INV000095,2024-04-19,125498,SIP,8452
INV004347,2024-04-19,120841,SIP,22344
INV004647,2024-04-19,120503,LUMPSUM,226923
INV001353,2024-04-19,118633,LUMPSUM,298663
INV004447,2024-04-19,120843,REDEMPTION,209315
INV000334,2024-04-19,148567,REDEMPTION,528873
INV001449,2024-04-19,118636,LUMPSUM,117307
INV003023,2024-04-19,101208,SIP,8076
INV004968,2024-04-19,149322,SIP,1756
INV003183,2024-04-19,102885,SIP,8054
INV001595,2024-04-19,148569,SIP,3595
INV002241,2024-04-19,120504,SIP,3436
INV003426,2024-04-19,100016,REDEMPTION,473916
INV002550,2024-04-19,120503,SIP,5290
INV004790,2024-04-19,100016,LUMPSUM,394131
INV002845,2024-04-19,102887,LUMPSUM,205285
INV002424,2024-04-19,148568,SIP,8412
INV001415,2024-04-19,101208,SIP,1785
INV003556,2024-04-19,148567,SIP,5176
INV000929,2024-04-19,120844,REDEMPTION,331319
INV004070,2024-04-19,149323,SIP,3380
INV002156,2024-04-19,119598,SIP,58007
INV003070,2024-04-19,149323,SIP,22295
INV004755,2024-04-19,119092,SIP,7980
INV000955,2024-04-19,148569,SIP,15457
INV001771,2024-04-19,119552,LUMPSUM,523523
INV000992,2024-04-19,119092,REDEMPTION,350412
INV000859,2024-04-19,102885,SIP,4622
INV004064,2024-04-19,101208,LUMPSUM,157120
INV003270,2024-04-19,120841,LUMPSUM,172992
INV004519,2024-04-19,119092,SIP,2789
INV004404,2024-04-19,119599,SIP,56238
INV001161,2024-04-19,120844,LUMPSUM,29841
INV004455,2024-04-19,120504,REDEMPTION,379254
INV003223,2024-04-19,125498,SIP,55046
INV001794,2024-04-19,102885,REDEMPTION,210852
INV004874,2024-04-19,101206,REDEMPTION,234369
INV000822,2024-04-19,119551,SIP,2148
INV004840,2024-04-19,120503,LUMPSUM,340055
INV003655,2024-04-19,119552,SIP,1050
INV003685,2024-04-19,102887,SIP,11332
INV000543,2024-04-19,101207,SIP,4088
INV002323,2024-04-19,120507,REDEMPTION,16953
INV000633,2024-04-19,120507,SIP,473
INV000293,2024-04-19,120506,LUMPSUM,349083
INV004773,2024-04-19,120507,SIP,476
INV002229,2024-04-19,119551,SIP,43757
INV000159,2024-04-19,125498,SIP,25907
INV004199,2024-04-19,100016,LUMPSUM,31954
INV004484,2024-04-19,120503,SIP,10025
INV003767,2024-04-19,118633,SIP,441
INV004082,2024-04-19,100033,SIP,489
INV001709,2024-04-19,101206,SIP,12659
INV001229,2024-04-19,119092,SIP,16322
INV000855,2024-04-19,101208,SIP,853
INV003653,2024-04-19,118636,SIP,1192
INV000915,2024-04-19,119092,SIP,590
INV003649,2024-04-19,118636,SIP,9888
INV004864,2024-04-19,119093,SIP,931
INV004721,2024-04-19,120842,SIP,8446
INV001602,2024-04-20,149324,SIP,1014
INV000997,2024-04-20,119095,REDEMPTION,310336
INV002732,2024-04-20,120504,SIP,43803
INV004926,2024-04-20,101206,SIP,917
INV001179,2024-04-20,119599,SIP,6209
INV000052,2024-04-20,118633,SIP,940
INV001318,2024-04-20,119598,SIP,29713
INV004062,2024-04-20,120504,LUMPSUM,411145
INV004175,2024-04-20,120843,SIP,9639
INV001454,2024-04-20,119599,LUMPSUM,404056
INV000893,2024-04-20,100016,SIP,2778
INV001740,2024-04-20,119092,SIP,2045
INV001419,2024-04-20,125497,SIP,1642
INV003320,2024-04-20,118635,SIP,1821
INV001971,2024-04-20,100016,SIP,50467
INV003586,2024-04-20,120841,SIP,8434
INV000739,2024-04-20,119599,REDEMPTION,517916
INV001630,2024-04-20,119598,LUMPSUM,50913
INV002458,2024-04-20,119094,SIP,530
INV000183,2024-04-20,119095,SIP,3379
INV003184,2024-04-20,119092,SIP,2236
INV003616,2024-04-20,119093,SIP,2756
INV004667,2024-04-20,149324,SIP,1048
INV000217,2024-04-20,120507,LUMPSUM,558815
INV000573,2024-04-20,101207,SIP,1182
INV002865,2024-04-20,100025,LUMPSUM,88044
INV001612,2024-04-20,118635,LUMPSUM,117112
INV003301,2024-04-20,119093,SIP,465
INV002108,2024-04-20,118632,SIP,9776
INV003952,2024-04-20,148568,SIP,8606
INV001794,2024-04-20,101207,SIP,2349
INV002161,2024-04-20,120503,LUMPSUM,61152
INV003979,2024-04-20,119093,SIP,2819
INV000151,2024-04-20,120503,LUMPSUM,27128
INV001858,2024-04-20,101207,SIP,41353
INV001081,2024-04-20,102886,LUMPSUM,526143
INV002909,2024-04-20,118636,SIP,9583
INV001535,2024-04-20,120842,REDEMPTION,413513
INV001166,2024-04-20,119092,SIP,497
INV004555,2024-04-20,119599,LUMPSUM,132652
INV002417,2024-04-20,118635,SIP,25813
INV000262,2024-04-20,101207,SIP,2716
INV001029,2024-04-20,119095,LUMPSUM,212028
INV003411,2024-04-20,120505,LUMPSUM,96640
INV001457,2024-04-20,118634,SIP,15528
INV002556,2024-04-20,119092,REDEMPTION,370869
INV002804,2024-04-20,120504,SIP,14269
INV001050,2024-04-20,149323,SIP,3574
INV002220,2024-04-20,120844,SIP,9450
INV002363,2024-04-20,120842,SIP,22671
INV002315,2024-04-20,102886,SIP,14552
INV003901,2024-04-20,119095,REDEMPTION,441069
INV002037,2024-04-20,119552,SIP,2951
INV004332,2024-04-20,149322,SIP,2416
INV001992,2024-04-20,119120,SIP,517
INV000267,2024-04-20,119599,REDEMPTION,398725
INV002527,2024-04-20,119552,SIP,1750
INV003954,2024-04-20,119598,SIP,45465
INV000587,2024-04-20,118636,LUMPSUM,76784
INV000493,2024-04-20,119094,SIP,2035
INV004089,2024-04-20,148567,SIP,889
INV003846,2024-04-21,120503,SIP,4745
INV002690,2024-04-21,120503,SIP,2584
INV004313,2024-04-21,148568,REDEMPTION,375742
INV004112,2024-04-21,100025,SIP,2483
INV003132,2024-04-21,148569,SIP,4137
INV000578,2024-04-21,118632,SIP,10946
INV003608,2024-04-21,118632,LUMPSUM,247462
INV002727,2024-04-21,119551,SIP,2661
INV000839,2024-04-21,149322,SIP,1165
INV002917,2024-04-21,148569,SIP,4431
INV002262,2024-04-21,120843,SIP,7875
INV004185,2024-04-21,149324,SIP,2472
INV000389,2024-04-21,119598,LUMPSUM,82090
INV001640,2024-04-21,118635,LUMPSUM,115995
INV000177,2024-04-21,101207,LUMPSUM,537645
INV000830,2024-04-21,119598,SIP,8294
INV004064,2024-04-21,148568,SIP,403
INV002529,2024-04-21,120844,SIP,5511
INV003612,2024-04-21,119598,SIP,11676
INV002980,2024-04-21,120504,SIP,16628
INV002865,2024-04-21,148568,SIP,10018
INV004980,2024-04-21,120842,LUMPSUM,146578
INV001955,2024-04-21,149323,SIP,22771
INV000211,2024-04-21,119093,LUMPSUM,226935
INV003733,2024-04-21,120843,REDEMPTION,278972
INV001619,2024-04-21,118633,SIP,2980
INV004357,2024-04-21,149322,REDEMPTION,200156
INV001663,2024-04-21,125498,REDEMPTION,63753
INV003810,2024-04-21,118635,REDEMPTION,132125
INV002155,2024-04-21,102886,SIP,2825
INV002992,2024-04-21,149322,REDEMPTION,159478
INV004959,2024-04-21,119552,SIP,7529
INV004271,2024-04-21,120844,SIP,829
INV002975,2024-04-21,148569,LUMPSUM,174411
INV002005,2024-04-21,148567,LUMPSUM,458201
INV003189,2024-04-21,119095,SIP,454
INV000048,2024-04-21,118634,SIP,2136
INV003095,2024-04-21,102885,SIP,20986
INV004121,2024-04-21,120504,SIP,25556
INV003533,2024-04-21,119551,LUMPSUM,492877
INV001181,2024-04-21,100016,SIP,550
INV003899,2024-04-21,102885,SIP,5922
INV002110,2024-04-21,101208,SIP,2696
INV002712,2024-04-21,100025,REDEMPTION,286211
INV002196,2024-04-21,120841,SIP,12392
INV004139,2024-04-21,102885,REDEMPTION,58604
INV001732,2024-04-21,120506,SIP,5351
INV004291,2024-04-21,100033,SIP,17353
INV000569,2024-04-21,118636,LUMPSUM,414738
INV002509,2024-04-21,118634,SIP,12310
INV001264,2024-04-21,118635,SIP,8934
INV004812,2024-04-21,120506,REDEMPTION,386148
INV001237,2024-04-21,120507,LUMPSUM,193299
INV000789,2024-04-21,120844,SIP,15501
INV003552,2024-04-21,119094,SIP,26515
INV002364,2024-04-21,118636,LUMPSUM,210182
INV004026,2024-04-22,119551,SIP,4916
INV003271,2024-04-22,120507,SIP,521
INV004753,2024-04-22,149324,LUMPSUM,93651
INV000497,2024-04-22,101207,SIP,4161
INV004643,2024-04-22,118636,SIP,6930
INV003943,2024-04-22,120843,SIP,407
INV002114,2024-04-22,120503,LUMPSUM,243723
INV004211,2024-04-22,119599,SIP,16712
INV000459,2024-04-22,148569,SIP,41598
INV000172,2024-04-22,119551,LUMPSUM,193689
INV002206,2024-04-22,120504,SIP,2060
INV000475,2024-04-22,119094,SIP,17572
INV003326,2024-04-22,119120,REDEMPTION,56414
INV004513,2024-04-22,120506,LUMPSUM,378133
INV004850,2024-04-22,119095,REDEMPTION,94656
INV003518,2024-04-22,101207,SIP,1145
INV004475,2024-04-22,119093,LUMPSUM,348699
INV003353,2024-04-22,102887,SIP,989
INV001759,2024-04-22,102887,SIP,407
INV003709,2024-04-22,100016,SIP,24123
INV004326,2024-04-22,120843,SIP,2855
INV001938,2024-04-22,118633,SIP,1006
INV003108,2024-04-22,100025,SIP,2702
INV002170,2024-04-22,120843,LUMPSUM,408951
INV003448,2024-04-22,100016,SIP,4762
INV003780,2024-04-22,125497,LUMPSUM,262268
INV003735,2024-04-22,149323,SIP,1194
INV003946,2024-04-22,148567,SIP,9078
INV003553,2024-04-22,102887,LUMPSUM,212549
INV003139,2024-04-22,119095,SIP,7279
INV004353,2024-04-22,120504,SIP,513
INV004727,2024-04-22,119599,SIP,11367
INV003074,2024-04-22,120843,SIP,2012
INV003597,2024-04-22,120503,LUMPSUM,319082
INV003652,2024-04-22,125498,SIP,16924
INV001777,2024-04-22,120507,SIP,13157
INV001911,2024-04-22,119598,SIP,52789
INV002873,2024-04-22,101207,LUMPSUM,336526
INV003273,2024-04-22,102885,SIP,5468
INV004412,2024-04-22,118632,SIP,1911
INV003841,2024-04-22,149322,LUMPSUM,427426
INV000806,2024-04-22,119551,LUMPSUM,33250
INV004264,2024-04-22,120843,SIP,2560
INV002187,2024-04-22,148567,REDEMPTION,212727
INV004927,2024-04-22,119120,SIP,51238
INV003458,2024-04-22,119552,SIP,464
INV003352,2024-04-22,119551,SIP,3246
INV004874,2024-04-22,125497,LUMPSUM,377023
INV004423,2024-04-22,100033,SIP,2560
INV001842,2024-04-22,118632,LUMPSUM,176274
INV004270,2024-04-22,100016,LUMPSUM,337802
INV000340,2024-04-22,118634,LUMPSUM,331117
INV003221,2024-04-22,119598,SIP,58891
INV002966,2024-04-22,118636,SIP,2026
INV000553,2024-04-22,118636,SIP,2943
INV003660,2024-04-22,149322,SIP,26481
INV003504,2024-04-22,119551,SIP,5664
INV004486,2024-04-22,120505,REDEMPTION,220841
INV004799,2024-04-22,125497,SIP,7392
INV001213,2024-04-22,120505,SIP,27858
INV003748,2024-04-22,148569,SIP,2760
INV001850,2024-04-23,119094,REDEMPTION,338434
INV001077,2024-04-23,125497,LUMPSUM,188684
INV002000,2024-04-23,120504,SIP,43499
INV000570,2024-04-23,120844,SIP,11196
INV002391,2024-04-23,120843,LUMPSUM,82403
INV002866,2024-04-23,120503,LUMPSUM,391099
INV001401,2024-04-23,101207,SIP,14734
INV000462,2024-04-23,100016,SIP,49986
INV000230,2024-04-23,118634,SIP,11694
INV000690,2024-04-23,102886,SIP,4149
INV004638,2024-04-23,148567,SIP,8140
INV004633,2024-04-23,102887,SIP,3089
INV000399,2024-04-23,119094,SIP,510
INV003958,2024-04-23,119598,SIP,11057
INV000698,2024-04-23,149324,REDEMPTION,102668
INV001534,2024-04-23,120842,SIP,14167
INV003967,2024-04-23,119598,SIP,2253
INV002017,2024-04-23,100025,SIP,17916
INV004563,2024-04-23,119094,SIP,1125
INV000864,2024-04-23,119551,SIP,5389
INV000465,2024-04-23,119551,SIP,1753
INV003825,2024-04-23,118636,REDEMPTION,162446
INV000196,2024-04-23,149324,SIP,7855
INV003648,2024-04-23,119093,SIP,21596
INV003462,2024-04-23,119551,REDEMPTION,386847
INV003111,2024-04-23,119120,SIP,24277
INV003418,2024-04-23,100025,REDEMPTION,355725
INV000380,2024-04-23,148569,SIP,12758
INV002859,2024-04-23,101206,SIP,55834
INV000498,2024-04-23,119095,SIP,2000
INV001534,2024-04-23,119599,SIP,8418
INV002487,2024-04-23,125497,SIP,9008
INV004526,2024-04-23,148568,SIP,2314
INV001797,2024-04-23,149323,SIP,1197
INV000145,2024-04-23,125497,SIP,42744
INV003645,2024-04-23,125497,SIP,821
INV001178,2024-04-23,148568,LUMPSUM,78201
INV004592,2024-04-23,148568,SIP,869
INV003227,2024-04-23,119120,SIP,25941
INV000104,2024-04-23,119598,LUMPSUM,33090
INV003402,2024-04-23,148568,SIP,55510
INV001209,2024-04-23,119092,SIP,6384
INV004929,2024-04-23,101207,LUMPSUM,460934
INV004027,2024-04-23,149324,SIP,494
INV002067,2024-04-23,120504,REDEMPTION,211040
INV002905,2024-04-23,119599,SIP,1867
INV001062,2024-04-23,118632,SIP,3075
INV002939,2024-04-23,125498,SIP,7388
INV004260,2024-04-23,118635,REDEMPTION,75073
INV004719,2024-04-23,149323,LUMPSUM,461486
INV001922,2024-04-23,101206,SIP,2582
INV004978,2024-04-23,119092,SIP,12966
INV001944,2024-04-23,120841,LUMPSUM,272539
INV003291,2024-04-23,120507,REDEMPTION,100560
INV003005,2024-04-23,100033,REDEMPTION,251089
INV001375,2024-04-23,102886,REDEMPTION,8087
INV004391,2024-04-23,125498,SIP,1026
INV004014,2024-04-23,120843,SIP,928
INV003317,2024-04-23,120842,SIP,2349
INV000912,2024-04-24,119094,SIP,497
INV004591,2024-04-24,118634,REDEMPTION,103655
INV002372,2024-04-24,119092,SIP,9848
INV003373,2024-04-24,102886,SIP,10240
INV002682,2024-04-24,120506,LUMPSUM,282718
INV001818,2024-04-24,125497,SIP,1629
INV000699,2024-04-24,120844,SIP,2453
INV003432,2024-04-24,102887,SIP,26215
INV002036,2024-04-24,120505,REDEMPTION,142176
INV004858,2024-04-24,118633,SIP,25617
INV002465,2024-04-24,119092,REDEMPTION,286802
INV000369,2024-04-24,102886,REDEMPTION,336003
INV000675,2024-04-24,149323,REDEMPTION,118470
INV004844,2024-04-24,148567,SIP,889
INV000954,2024-04-24,100016,LUMPSUM,398421
INV003426,2024-04-24,102886,REDEMPTION,33575
INV004957,2024-04-24,120507,SIP,29276
INV001024,2024-04-24,120505,SIP,1111
INV001351,2024-04-24,102885,SIP,6533
INV004164,2024-04-24,120842,SIP,8985
INV000099,2024-04-24,149324,SIP,2417
INV004043,2024-04-24,118632,LUMPSUM,384906
INV003643,2024-04-24,101206,SIP,931
INV003649,2024-04-24,120506,SIP,8840
